device_mac,device_name,temperature,humidity,energy_amp,relay_status,timestamp
F4:12:FA:9B:62:48,EV Charger,18.22,49.01,0.0,off,2026-01-31 03:50:00
F4:12:FA:9B:62:48,EV Charger,17.66,48.44,0.0,off,2026-01-31 03:55:00
F4:12:FA:9B:62:48,EV Charger,17.55,47.13,0.0816,on,2026-01-31 04:00:00
F4:12:FA:9B:62:48,EV Charger,18.49,46.35,0.0,off,2026-01-31 04:05:00
F4:12:FA:9B:62:48,EV Charger,16.77,45.92,0.0,off,2026-01-31 04:10:00
F4:12:FA:9B:62:48,EV Charger,18.21,46.86,0.0,off,2026-01-31 04:15:00
F4:12:FA:9B:62:48,EV Charger,16.93,48.24,0.0,off,2026-01-31 04:20:00
F4:12:FA:9B:62:48,EV Charger,18.34,46.11,0.0,off,2026-01-31 04:25:00
F4:12:FA:9B:62:48,EV Charger,17.39,46.59,0.0,off,2026-01-31 04:30:00
F4:12:FA:9B:62:48,EV Charger,17.91,45.03,0.0,off,2026-01-31 04:35:00
F4:12:FA:9B:62:48,EV Charger,16.99,47.71,0.0,off,2026-01-31 04:40:00
F4:12:FA:9B:62:48,EV Charger,18.11,47.78,0.0,off,2026-01-31 04:45:00
F4:12:FA:9B:62:48,EV Charger,17.8,46.81,0.0,off,2026-01-31 04:50:00
F4:12:FA:9B:62:48,EV Charger,17.29,46.95,0.0,off,2026-01-31 04:55:00
F4:12:FA:9B:62:48,EV Charger,17.85,47.47,0.0736,on,2026-01-31 05:00:00
F4:12:FA:9B:62:48,EV Charger,17.59,46.29,0.0,off,2026-01-31 05:05:00
F4:12:FA:9B:62:48,EV Charger,17.44,46.42,0.0,off,2026-01-31 05:10:00
F4:12:FA:9B:62:48,EV Charger,18.42,46.27,0.0,off,2026-01-31 05:15:00
F4:12:FA:9B:62:48,EV Charger,17.73,45.33,0.0619,on,2026-01-31 05:20:00
F4:12:FA:9B:62:48,EV Charger,18.37,44.21,0.0,off,2026-01-31 05:25:00
F4:12:FA:9B:62:48,EV Charger,18.28,47.05,0.0732,on,2026-01-31 05:30:00
F4:12:FA:9B:62:48,EV Charger,18.33,46.71,0.0,off,2026-01-31 05:35:00
F4:12:FA:9B:62:48,EV Charger,17.64,45.09,0.0,off,2026-01-31 05:40:00
F4:12:FA:9B:62:48,EV Charger,18.34,45.74,0.0,off,2026-01-31 05:45:00
F4:12:FA:9B:62:48,EV Charger,17.54,45.68,0.0,off,2026-01-31 05:50:00
F4:12:FA:9B:62:48,EV Charger,18.13,46.39,0.0,off,2026-01-31 05:55:00
F4:12:FA:9B:62:48,EV Charger,18.28,45.98,0.0,off,2026-01-31 06:00:00
F4:12:FA:9B:62:48,EV Charger,17.82,45.65,0.0,off,2026-01-31 06:05:00
F4:12:FA:9B:62:48,EV Charger,18.08,44.7,0.0,off,2026-01-31 06:10:00
F4:12:FA:9B:62:48,EV Charger,18.11,43.83,0.0361,on,2026-01-31 06:15:00
F4:12:FA:9B:62:48,EV Charger,18.21,45.43,0.0,off,2026-01-31 06:20:00
F4:12:FA:9B:62:48,EV Charger,17.98,44.88,0.0,off,2026-01-31 06:25:00
F4:12:FA:9B:62:48,EV Charger,17.75,43.11,0.0,off,2026-01-31 06:30:00
F4:12:FA:9B:62:48,EV Charger,18.25,45.1,0.0,off,2026-01-31 06:35:00
F4:12:FA:9B:62:48,EV Charger,18.64,43.62,0.0,off,2026-01-31 06:40:00
F4:12:FA:9B:62:48,EV Charger,17.22,43.07,0.0,off,2026-01-31 06:45:00
F4:12:FA:9B:62:48,EV Charger,17.41,44.23,0.0,off,2026-01-31 06:50:00
F4:12:FA:9B:62:48,EV Charger,17.87,44.5,0.0,off,2026-01-31 06:55:00
F4:12:FA:9B:62:48,EV Charger,18.04,43.66,0.0,off,2026-01-31 07:00:00
F4:12:FA:9B:62:48,EV Charger,18.12,42.41,0.0,off,2026-01-31 07:05:00
F4:12:FA:9B:62:48,EV Charger,18.33,42.92,0.0,off,2026-01-31 07:10:00
F4:12:FA:9B:62:48,EV Charger,17.78,43.21,0.0,off,2026-01-31 07:15:00
F4:12:FA:9B:62:48,EV Charger,17.51,42.15,0.0,off,2026-01-31 07:20:00
F4:12:FA:9B:62:48,EV Charger,18.08,42.7,0.0,off,2026-01-31 07:25:00
F4:12:FA:9B:62:48,EV Charger,18.28,45.06,0.0,off,2026-01-31 07:30:00
F4:12:FA:9B:62:48,EV Charger,18.0,41.6,0.0,off,2026-01-31 07:35:00
F4:12:FA:9B:62:48,EV Charger,18.2,42.78,0.0753,on,2026-01-31 07:40:00
F4:12:FA:9B:62:48,EV Charger,17.99,41.91,0.0,off,2026-01-31 07:45:00
F4:12:FA:9B:62:48,EV Charger,17.34,43.49,0.0,off,2026-01-31 07:50:00
F4:12:FA:9B:62:48,EV Charger,17.84,42.29,0.0,off,2026-01-31 07:55:00
F4:12:FA:9B:62:48,EV Charger,18.34,41.13,0.0,off,2026-01-31 08:00:00
F4:12:FA:9B:62:48,EV Charger,16.98,41.81,0.0,off,2026-01-31 08:05:00
F4:12:FA:9B:62:48,EV Charger,17.74,42.2,0.0,off,2026-01-31 08:10:00
F4:12:FA:9B:62:48,EV Charger,17.62,42.16,0.0,off,2026-01-31 08:15:00
F4:12:FA:9B:62:48,EV Charger,17.73,42.85,0.0,off,2026-01-31 08:20:00
F4:12:FA:9B:62:48,EV Charger,17.96,41.08,0.0,off,2026-01-31 08:25:00
F4:12:FA:9B:62:48,EV Charger,17.02,42.23,0.089,on,2026-01-31 08:30:00
F4:12:FA:9B:62:48,EV Charger,17.44,40.8,0.0,off,2026-01-31 08:35:00
F4:12:FA:9B:62:48,EV Charger,18.22,41.54,0.0,off,2026-01-31 08:40:00
F4:12:FA:9B:62:48,EV Charger,17.68,42.56,0.0,off,2026-01-31 08:45:00
F4:12:FA:9B:62:48,EV Charger,16.98,41.63,0.0,off,2026-01-31 08:50:00
F4:12:FA:9B:62:48,EV Charger,17.79,40.95,0.0,off,2026-01-31 08:55:00
F4:12:FA:9B:62:48,EV Charger,17.29,41.02,0.0,off,2026-01-31 09:00:00
F4:12:FA:9B:62:48,EV Charger,17.85,40.21,0.0,off,2026-01-31 09:05:00
F4:12:FA:9B:62:48,EV Charger,18.08,40.97,0.0,off,2026-01-31 09:10:00
F4:12:FA:9B:62:48,EV Charger,17.25,41.45,0.0,off,2026-01-31 09:15:00
F4:12:FA:9B:62:48,EV Charger,16.89,42.4,0.0,off,2026-01-31 09:20:00
F4:12:FA:9B:62:48,EV Charger,17.25,42.12,0.0,off,2026-01-31 09:25:00
F4:12:FA:9B:62:48,EV Charger,17.59,42.4,0.0,off,2026-01-31 09:30:00
F4:12:FA:9B:62:48,EV Charger,16.63,41.51,0.0,off,2026-01-31 09:35:00
F4:12:FA:9B:62:48,EV Charger,16.28,42.25,0.0,off,2026-01-31 09:40:00
F4:12:FA:9B:62:48,EV Charger,17.07,41.26,0.0,off,2026-01-31 09:45:00
F4:12:FA:9B:62:48,EV Charger,17.6,42.51,0.0,off,2026-01-31 09:50:00
F4:12:FA:9B:62:48,EV Charger,16.45,39.63,0.0,off,2026-01-31 09:55:00
F4:12:FA:9B:62:48,EV Charger,16.9,39.94,0.0,off,2026-01-31 10:00:00
F4:12:FA:9B:62:48,EV Charger,16.69,40.68,0.0,off,2026-01-31 10:05:00
F4:12:FA:9B:62:48,EV Charger,16.12,40.3,0.0,off,2026-01-31 10:10:00
F4:12:FA:9B:62:48,EV Charger,17.3,40.57,0.0,off,2026-01-31 10:15:00
F4:12:FA:9B:62:48,EV Charger,16.72,40.23,0.0,off,2026-01-31 10:20:00
F4:12:FA:9B:62:48,EV Charger,16.81,39.97,0.0,off,2026-01-31 10:25:00
F4:12:FA:9B:62:48,EV Charger,17.46,41.05,0.0,off,2026-01-31 10:30:00
F4:12:FA:9B:62:48,EV Charger,16.5,39.67,0.0,off,2026-01-31 10:35:00
F4:12:FA:9B:62:48,EV Charger,16.39,39.99,0.0,off,2026-01-31 10:40:00
F4:12:FA:9B:62:48,EV Charger,17.12,40.65,0.0,off,2026-01-31 10:45:00
F4:12:FA:9B:62:48,EV Charger,16.94,38.78,0.0,off,2026-01-31 10:50:00
F4:12:FA:9B:62:48,EV Charger,16.54,38.18,0.0,off,2026-01-31 10:55:00
F4:12:FA:9B:62:48,EV Charger,15.38,41.92,0.0,off,2026-01-31 11:00:00
F4:12:FA:9B:62:48,EV Charger,16.32,38.75,0.0,off,2026-01-31 11:05:00
F4:12:FA:9B:62:48,EV Charger,16.42,40.4,0.0,off,2026-01-31 11:10:00
F4:12:FA:9B:62:48,EV Charger,16.32,40.14,0.0,off,2026-01-31 11:15:00
F4:12:FA:9B:62:48,EV Charger,16.6,39.0,0.0,off,2026-01-31 11:20:00
F4:12:FA:9B:62:48,EV Charger,16.35,40.3,0.0,off,2026-01-31 11:25:00
F4:12:FA:9B:62:48,EV Charger,15.94,39.35,0.0,off,2026-01-31 11:30:00
F4:12:FA:9B:62:48,EV Charger,16.49,40.75,0.0,off,2026-01-31 11:35:00
F4:12:FA:9B:62:48,EV Charger,16.11,40.58,0.0,off,2026-01-31 11:40:00
F4:12:FA:9B:62:48,EV Charger,15.08,40.66,0.0,off,2026-01-31 11:45:00
F4:12:FA:9B:62:48,EV Charger,15.43,38.75,0.0,off,2026-01-31 11:50:00
F4:12:FA:9B:62:48,EV Charger,16.34,40.69,0.0,off,2026-01-31 11:55:00
F4:12:FA:9B:62:48,EV Charger,16.44,38.83,0.0,off,2026-01-31 12:00:00
F4:12:FA:9B:62:48,EV Charger,15.64,41.47,0.0,off,2026-01-31 12:05:00
F4:12:FA:9B:62:48,EV Charger,15.63,39.33,0.0,off,2026-01-31 12:10:00
F4:12:FA:9B:62:48,EV Charger,15.57,38.57,0.0,off,2026-01-31 12:15:00
F4:12:FA:9B:62:48,EV Charger,15.32,38.77,0.0503,on,2026-01-31 12:20:00
F4:12:FA:9B:62:48,EV Charger,15.99,39.84,0.079,on,2026-01-31 12:25:00
F4:12:FA:9B:62:48,EV Charger,15.66,39.56,0.0,off,2026-01-31 12:30:00
F4:12:FA:9B:62:48,EV Charger,15.75,39.07,0.0,off,2026-01-31 12:35:00
F4:12:FA:9B:62:48,EV Charger,15.07,39.68,0.0,off,2026-01-31 12:40:00
F4:12:FA:9B:62:48,EV Charger,16.11,41.5,0.0,off,2026-01-31 12:45:00
F4:12:FA:9B:62:48,EV Charger,15.37,40.61,0.0,off,2026-01-31 12:50:00
F4:12:FA:9B:62:48,EV Charger,15.74,40.55,0.0,off,2026-01-31 12:55:00
F4:12:FA:9B:62:48,EV Charger,15.63,40.3,0.0,off,2026-01-31 13:00:00
F4:12:FA:9B:62:48,EV Charger,14.97,40.92,0.0,off,2026-01-31 13:05:00
F4:12:FA:9B:62:48,EV Charger,15.44,38.2,0.0,off,2026-01-31 13:10:00
F4:12:FA:9B:62:48,EV Charger,16.2,40.48,0.0,off,2026-01-31 13:15:00
F4:12:FA:9B:62:48,EV Charger,15.12,40.21,0.0,off,2026-01-31 13:20:00
F4:12:FA:9B:62:48,EV Charger,15.91,39.29,0.0,off,2026-01-31 13:25:00
F4:12:FA:9B:62:48,EV Charger,15.42,39.3,0.0,off,2026-01-31 13:30:00
F4:12:FA:9B:62:48,EV Charger,15.34,39.63,0.0,off,2026-01-31 13:35:00
F4:12:FA:9B:62:48,EV Charger,15.17,41.24,0.0,off,2026-01-31 13:40:00
F4:12:FA:9B:62:48,EV Charger,14.87,40.52,0.0,off,2026-01-31 13:45:00
F4:12:FA:9B:62:48,EV Charger,15.24,40.01,0.0,off,2026-01-31 13:50:00
F4:12:FA:9B:62:48,EV Charger,15.19,39.75,0.0,off,2026-01-31 13:55:00
F4:12:FA:9B:62:48,EV Charger,15.04,41.25,0.0,off,2026-01-31 14:00:00
F4:12:FA:9B:62:48,EV Charger,14.81,40.19,0.0,off,2026-01-31 14:05:00
F4:12:FA:9B:62:48,EV Charger,15.04,41.97,0.0,off,2026-01-31 14:10:00
F4:12:FA:9B:62:48,EV Charger,14.65,39.57,0.0,off,2026-01-31 14:15:00
F4:12:FA:9B:62:48,EV Charger,15.12,41.17,0.0,off,2026-01-31 14:20:00
F4:12:FA:9B:62:48,EV Charger,15.23,39.78,0.0,off,2026-01-31 14:25:00
F4:12:FA:9B:62:48,EV Charger,14.68,40.63,0.0,off,2026-01-31 14:30:00
F4:12:FA:9B:62:48,EV Charger,14.85,41.75,0.0,off,2026-01-31 14:35:00
F4:12:FA:9B:62:48,EV Charger,14.72,42.25,0.0,off,2026-01-31 14:40:00
F4:12:FA:9B:62:48,EV Charger,14.55,40.15,0.0,off,2026-01-31 14:45:00
F4:12:FA:9B:62:48,EV Charger,13.38,40.97,0.0,off,2026-01-31 14:50:00
F4:12:FA:9B:62:48,EV Charger,15.08,44.14,0.0,off,2026-01-31 14:55:00
F4:12:FA:9B:62:48,EV Charger,14.46,41.4,0.0,off,2026-01-31 15:00:00
F4:12:FA:9B:62:48,EV Charger,15.14,41.28,0.0,off,2026-01-31 15:05:00
F4:12:FA:9B:62:48,EV Charger,14.37,40.74,0.0,off,2026-01-31 15:10:00
F4:12:FA:9B:62:48,EV Charger,14.29,42.19,0.0,off,2026-01-31 15:15:00
F4:12:FA:9B:62:48,EV Charger,13.69,41.04,0.0,off,2026-01-31 15:20:00
F4:12:FA:9B:62:48,EV Charger,13.62,40.47,0.0,off,2026-01-31 15:25:00
F4:12:FA:9B:62:48,EV Charger,14.13,43.54,0.0,off,2026-01-31 15:30:00
F4:12:FA:9B:62:48,EV Charger,14.28,43.47,0.0,off,2026-01-31 15:35:00
F4:12:FA:9B:62:48,EV Charger,14.19,40.74,0.0,off,2026-01-31 15:40:00
F4:12:FA:9B:62:48,EV Charger,14.46,42.53,0.0,off,2026-01-31 15:45:00
F4:12:FA:9B:62:48,EV Charger,14.21,41.37,0.0,off,2026-01-31 15:50:00
F4:12:FA:9B:62:48,EV Charger,14.75,42.25,0.0,off,2026-01-31 15:55:00
F4:12:FA:9B:62:48,EV Charger,14.19,43.18,0.0,off,2026-01-31 16:00:00
F4:12:FA:9B:62:48,EV Charger,14.17,43.52,0.0,off,2026-01-31 16:05:00
F4:12:FA:9B:62:48,EV Charger,13.81,42.31,0.0,off,2026-01-31 16:10:00
F4:12:FA:9B:62:48,EV Charger,14.26,43.38,0.0,off,2026-01-31 16:15:00
F4:12:FA:9B:62:48,EV Charger,14.44,42.08,0.0,off,2026-01-31 16:20:00
F4:12:FA:9B:62:48,EV Charger,13.98,44.34,0.0,off,2026-01-31 16:25:00
F4:12:FA:9B:62:48,EV Charger,13.89,42.89,0.0,off,2026-01-31 16:30:00
F4:12:FA:9B:62:48,EV Charger,13.78,44.35,0.0,off,2026-01-31 16:35:00
F4:12:FA:9B:62:48,EV Charger,14.33,42.48,0.0,off,2026-01-31 16:40:00
F4:12:FA:9B:62:48,EV Charger,13.99,42.83,0.0,off,2026-01-31 16:45:00
F4:12:FA:9B:62:48,EV Charger,14.28,45.83,0.0,off,2026-01-31 16:50:00
F4:12:FA:9B:62:48,EV Charger,13.99,44.78,0.0,off,2026-01-31 16:55:00
F4:12:FA:9B:62:48,EV Charger,15.01,43.03,0.0,off,2026-01-31 17:00:00
F4:12:FA:9B:62:48,EV Charger,14.22,43.34,0.0,off,2026-01-31 17:05:00
F4:12:FA:9B:62:48,EV Charger,13.72,42.55,0.0,off,2026-01-31 17:10:00
F4:12:FA:9B:62:48,EV Charger,13.75,44.22,0.0,off,2026-01-31 17:15:00
F4:12:FA:9B:62:48,EV Charger,14.02,43.6,0.0,off,2026-01-31 17:20:00
F4:12:FA:9B:62:48,EV Charger,14.08,47.32,0.0,off,2026-01-31 17:25:00
F4:12:FA:9B:62:48,EV Charger,14.56,43.89,0.0,off,2026-01-31 17:30:00
F4:12:FA:9B:62:48,EV Charger,13.81,43.12,0.0,off,2026-01-31 17:35:00
F4:12:FA:9B:62:48,EV Charger,14.18,45.15,0.0,off,2026-01-31 17:40:00
F4:12:FA:9B:62:48,EV Charger,14.25,45.67,0.0,off,2026-01-31 17:45:00
F4:12:FA:9B:62:48,EV Charger,14.55,44.95,0.0,off,2026-01-31 17:50:00
F4:12:FA:9B:62:48,EV Charger,14.16,45.52,0.0,off,2026-01-31 17:55:00
F4:12:FA:9B:62:48,EV Charger,13.81,45.2,0.0,off,2026-01-31 18:00:00
F4:12:FA:9B:62:48,EV Charger,13.83,45.34,0.0,off,2026-01-31 18:05:00
F4:12:FA:9B:62:48,EV Charger,14.26,44.21,0.0,off,2026-01-31 18:10:00
F4:12:FA:9B:62:48,EV Charger,13.33,44.26,0.0,off,2026-01-31 18:15:00
F4:12:FA:9B:62:48,EV Charger,14.0,46.64,0.0,off,2026-01-31 18:20:00
F4:12:FA:9B:62:48,EV Charger,13.75,45.15,0.0,off,2026-01-31 18:25:00
F4:12:FA:9B:62:48,EV Charger,13.61,46.03,0.0,off,2026-01-31 18:30:00
F4:12:FA:9B:62:48,EV Charger,13.85,45.26,0.0,off,2026-01-31 18:35:00
F4:12:FA:9B:62:48,EV Charger,13.57,44.97,0.0,off,2026-01-31 18:40:00
F4:12:FA:9B:62:48,EV Charger,14.16,45.46,0.0,off,2026-01-31 18:45:00
F4:12:FA:9B:62:48,EV Charger,14.58,46.19,0.0,off,2026-01-31 18:50:00
F4:12:FA:9B:62:48,EV Charger,14.4,47.25,0.0,off,2026-01-31 18:55:00
F4:12:FA:9B:62:48,EV Charger,14.42,46.66,5.1995,on,2026-01-31 19:00:00
F4:12:FA:9B:62:48,EV Charger,14.2,46.99,0.0933,on,2026-01-31 19:05:00
F4:12:FA:9B:62:48,EV Charger,14.35,47.39,6.6313,on,2026-01-31 19:10:00
F4:12:FA:9B:62:48,EV Charger,14.05,47.7,4.4676,on,2026-01-31 19:15:00
F4:12:FA:9B:62:48,EV Charger,14.51,47.18,3.747,on,2026-01-31 19:20:00
F4:12:FA:9B:62:48,EV Charger,14.63,47.79,5.5025,on,2026-01-31 19:25:00
F4:12:FA:9B:62:48,EV Charger,15.03,48.11,4.3799,on,2026-01-31 19:30:00
F4:12:FA:9B:62:48,EV Charger,13.64,46.63,4.9082,on,2026-01-31 19:35:00
F4:12:FA:9B:62:48,EV Charger,14.8,47.48,5.8476,on,2026-01-31 19:40:00
F4:12:FA:9B:62:48,EV Charger,13.65,47.02,5.7615,on,2026-01-31 19:45:00
F4:12:FA:9B:62:48,EV Charger,13.77,47.16,0.0812,on,2026-01-31 19:50:00
F4:12:FA:9B:62:48,EV Charger,14.37,46.75,5.4013,on,2026-01-31 19:55:00
F4:12:FA:9B:62:48,EV Charger,14.68,46.81,5.3114,on,2026-01-31 20:00:00
F4:12:FA:9B:62:48,EV Charger,14.26,46.59,6.723,on,2026-01-31 20:05:00
F4:12:FA:9B:62:48,EV Charger,14.49,45.44,3.8313,on,2026-01-31 20:10:00
F4:12:FA:9B:62:48,EV Charger,13.45,46.58,5.8117,on,2026-01-31 20:15:00
F4:12:FA:9B:62:48,EV Charger,14.42,48.15,6.2097,on,2026-01-31 20:20:00
F4:12:FA:9B:62:48,EV Charger,14.41,48.15,5.3232,on,2026-01-31 20:25:00
F4:12:FA:9B:62:48,EV Charger,14.15,47.82,7.4137,on,2026-01-31 20:30:00
F4:12:FA:9B:62:48,EV Charger,14.67,47.47,5.4082,on,2026-01-31 20:35:00
F4:12:FA:9B:62:48,EV Charger,14.59,50.0,5.4608,on,2026-01-31 20:40:00
F4:12:FA:9B:62:48,EV Charger,14.16,47.87,6.1464,on,2026-01-31 20:45:00
F4:12:FA:9B:62:48,EV Charger,14.13,47.55,5.1373,on,2026-01-31 20:50:00
F4:12:FA:9B:62:48,EV Charger,14.75,47.72,6.3388,on,2026-01-31 20:55:00
F4:12:FA:9B:62:48,EV Charger,14.61,48.82,5.3868,on,2026-01-31 21:00:00
F4:12:FA:9B:62:48,EV Charger,14.52,48.69,5.507,on,2026-01-31 21:05:00
F4:12:FA:9B:62:48,EV Charger,14.67,49.18,0.0498,on,2026-01-31 21:10:00
F4:12:FA:9B:62:48,EV Charger,14.84,48.7,5.6243,on,2026-01-31 21:15:00
F4:12:FA:9B:62:48,EV Charger,13.73,47.15,4.9119,on,2026-01-31 21:20:00
F4:12:FA:9B:62:48,EV Charger,14.57,50.19,4.6744,on,2026-01-31 21:25:00
F4:12:FA:9B:62:48,EV Charger,14.99,48.78,5.5116,on,2026-01-31 21:30:00
F4:12:FA:9B:62:48,EV Charger,15.03,49.75,0.0746,on,2026-01-31 21:35:00
F4:12:FA:9B:62:48,EV Charger,14.75,47.48,7.4155,on,2026-01-31 21:40:00
F4:12:FA:9B:62:48,EV Charger,15.04,49.66,6.7991,on,2026-01-31 21:45:00
F4:12:FA:9B:62:48,EV Charger,15.53,48.7,4.1462,on,2026-01-31 21:50:00
F4:12:FA:9B:62:48,EV Charger,14.95,50.4,3.8404,on,2026-01-31 21:55:00
F4:12:FA:9B:62:48,EV Charger,14.91,49.62,5.3507,on,2026-01-31 22:00:00
F4:12:FA:9B:62:48,EV Charger,14.59,50.09,0.0357,on,2026-01-31 22:05:00
F4:12:FA:9B:62:48,EV Charger,15.45,49.05,5.5156,on,2026-01-31 22:10:00
F4:12:FA:9B:62:48,EV Charger,14.58,50.23,5.2318,on,2026-01-31 22:15:00
F4:12:FA:9B:62:48,EV Charger,15.28,49.53,5.3361,on,2026-01-31 22:20:00
F4:12:FA:9B:62:48,EV Charger,15.11,50.19,4.5569,on,2026-01-31 22:25:00
F4:12:FA:9B:62:48,EV Charger,15.85,49.7,4.2557,on,2026-01-31 22:30:00
F4:12:FA:9B:62:48,EV Charger,15.33,49.74,4.7051,on,2026-01-31 22:35:00
F4:12:FA:9B:62:48,EV Charger,15.35,49.27,4.6446,on,2026-01-31 22:40:00
F4:12:FA:9B:62:48,EV Charger,15.56,49.82,5.4864,on,2026-01-31 22:45:00
F4:12:FA:9B:62:48,EV Charger,15.65,49.49,4.9291,on,2026-01-31 22:50:00
F4:12:FA:9B:62:48,EV Charger,16.12,49.69,4.3864,on,2026-01-31 22:55:00
F4:12:FA:9B:62:48,EV Charger,15.34,50.14,0.0,off,2026-01-31 23:00:00
F4:12:FA:9B:62:48,EV Charger,15.58,49.09,0.0,off,2026-01-31 23:05:00
F4:12:FA:9B:62:48,EV Charger,15.59,50.59,0.0,off,2026-01-31 23:10:00
F4:12:FA:9B:62:48,EV Charger,16.09,50.15,0.0,off,2026-01-31 23:15:00
F4:12:FA:9B:62:48,EV Charger,15.68,49.96,0.0,off,2026-01-31 23:20:00
F4:12:FA:9B:62:48,EV Charger,16.02,48.87,0.0,off,2026-01-31 23:25:00
F4:12:FA:9B:62:48,EV Charger,15.77,52.3,0.0,off,2026-01-31 23:30:00
F4:12:FA:9B:62:48,EV Charger,15.77,48.57,0.0533,on,2026-01-31 23:35:00
F4:12:FA:9B:62:48,EV Charger,15.33,48.08,0.0,off,2026-01-31 23:40:00
F4:12:FA:9B:62:48,EV Charger,15.24,50.81,0.0,off,2026-01-31 23:45:00
F4:12:FA:9B:62:48,EV Charger,15.78,49.06,0.0,off,2026-01-31 23:50:00
F4:12:FA:9B:62:48,EV Charger,15.68,49.73,0.0738,on,2026-01-31 23:55:00
F4:12:FA:9B:62:48,EV Charger,15.99,50.59,0.0,off,2026-02-01 00:00:00
F4:12:FA:9B:62:48,EV Charger,16.31,50.43,0.0,off,2026-02-01 00:05:00
F4:12:FA:9B:62:48,EV Charger,16.42,50.52,0.0,off,2026-02-01 00:10:00
F4:12:FA:9B:62:48,EV Charger,16.3,48.41,0.0,off,2026-02-01 00:15:00
F4:12:FA:9B:62:48,EV Charger,16.19,49.54,0.0,off,2026-02-01 00:20:00
F4:12:FA:9B:62:48,EV Charger,15.99,49.4,0.0,off,2026-02-01 00:25:00
F4:12:FA:9B:62:48,EV Charger,16.48,49.53,0.0,off,2026-02-01 00:30:00
F4:12:FA:9B:62:48,EV Charger,16.73,50.85,0.0,off,2026-02-01 00:35:00
F4:12:FA:9B:62:48,EV Charger,16.4,50.72,0.0,off,2026-02-01 00:40:00
F4:12:FA:9B:62:48,EV Charger,15.92,52.18,0.0,off,2026-02-01 00:45:00
F4:12:FA:9B:62:48,EV Charger,16.09,49.84,0.0,off,2026-02-01 00:50:00
F4:12:FA:9B:62:48,EV Charger,15.77,49.99,0.0,off,2026-02-01 00:55:00
F4:12:FA:9B:62:48,EV Charger,17.68,47.9,0.0,off,2026-02-01 01:00:00
F4:12:FA:9B:62:48,EV Charger,16.29,49.71,0.0,off,2026-02-01 01:05:00
F4:12:FA:9B:62:48,EV Charger,16.61,48.89,0.0,off,2026-02-01 01:10:00
F4:12:FA:9B:62:48,EV Charger,17.2,48.97,0.0,off,2026-02-01 01:15:00
F4:12:FA:9B:62:48,EV Charger,16.23,48.55,0.0,off,2026-02-01 01:20:00
F4:12:FA:9B:62:48,EV Charger,16.83,50.21,0.0,off,2026-02-01 01:25:00
F4:12:FA:9B:62:48,EV Charger,17.49,51.17,0.0,off,2026-02-01 01:30:00
F4:12:FA:9B:62:48,EV Charger,16.89,49.13,0.0201,on,2026-02-01 01:35:00
F4:12:FA:9B:62:48,EV Charger,16.53,48.14,0.0,off,2026-02-01 01:40:00
F4:12:FA:9B:62:48,EV Charger,16.74,49.7,0.0,off,2026-02-01 01:45:00
F4:12:FA:9B:62:48,EV Charger,16.6,46.98,0.0,off,2026-02-01 01:50:00
F4:12:FA:9B:62:48,EV Charger,16.73,47.54,0.0711,on,2026-02-01 01:55:00
F4:12:FA:9B:62:48,EV Charger,16.83,49.77,0.0,off,2026-02-01 02:00:00
F4:12:FA:9B:62:48,EV Charger,17.29,48.94,0.0,off,2026-02-01 02:05:00
F4:12:FA:9B:62:48,EV Charger,16.87,50.22,0.0,off,2026-02-01 02:10:00
F4:12:FA:9B:62:48,EV Charger,18.09,50.32,0.0,off,2026-02-01 02:15:00
F4:12:FA:9B:62:48,EV Charger,16.94,49.82,0.0,off,2026-02-01 02:20:00
F4:12:FA:9B:62:48,EV Charger,17.21,49.39,0.0,off,2026-02-01 02:25:00
F4:12:FA:9B:62:48,EV Charger,17.42,48.12,0.0,off,2026-02-01 02:30:00
F4:12:FA:9B:62:48,EV Charger,17.51,50.68,0.0,off,2026-02-01 02:35:00
F4:12:FA:9B:62:48,EV Charger,17.29,48.42,0.0,off,2026-02-01 02:40:00
F4:12:FA:9B:62:48,EV Charger,16.3,48.33,0.0,off,2026-02-01 02:45:00
F4:12:FA:9B:62:48,EV Charger,17.52,49.22,0.0,off,2026-02-01 02:50:00
F4:12:FA:9B:62:48,EV Charger,18.12,47.56,0.0,off,2026-02-01 02:55:00
F4:12:FA:9B:62:48,EV Charger,17.31,50.75,0.0,off,2026-02-01 03:00:00
F4:12:FA:9B:62:48,EV Charger,17.6,48.64,0.0,off,2026-02-01 03:05:00
F4:12:FA:9B:62:48,EV Charger,17.81,49.96,0.0,off,2026-02-01 03:10:00
F4:12:FA:9B:62:48,EV Charger,17.38,49.27,0.0,off,2026-02-01 03:15:00
F4:12:FA:9B:62:48,EV Charger,17.53,49.09,0.0,off,2026-02-01 03:20:00
F4:12:FA:9B:62:48,EV Charger,17.48,48.95,0.0,off,2026-02-01 03:25:00
F4:12:FA:9B:62:48,EV Charger,17.76,47.64,0.0,off,2026-02-01 03:30:00
F4:12:FA:9B:62:48,EV Charger,17.94,47.49,0.0,off,2026-02-01 03:35:00
F4:12:FA:9B:62:48,EV Charger,17.05,47.05,0.0,off,2026-02-01 03:40:00
F4:12:FA:9B:62:48,EV Charger,17.5,46.15,0.0,off,2026-02-01 03:45:00
F4:12:FA:9B:62:48,EV Charger,18.5,48.15,0.0,off,2026-02-01 03:50:00
