id,device_name,device_mac,temperature,humidity,energy_amp,relay_status,timestamp
771,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.438,on,2026-02-01 08:28:55
772,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.438,on,2026-02-01 08:28:59
773,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.039,on,2026-02-01 08:29:02
774,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.457,on,2026-02-01 08:29:03
775,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.058,on,2026-02-01 08:29:05
776,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.062,on,2026-02-01 08:29:09
777,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.028,on,2026-02-01 08:29:13
778,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.054,on,2026-02-01 08:29:13
779,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.031,on,2026-02-01 08:29:16
780,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.043,on,2026-02-01 08:29:17
781,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.434,on,2026-02-01 08:29:18
782,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.039,on,2026-02-01 08:29:20
783,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.423,on,2026-02-01 08:29:21
784,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.031,on,2026-02-01 08:29:22
785,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.024,on,2026-02-01 08:29:24
786,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.419,on,2026-02-01 08:29:25
787,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.028,on,2026-02-01 08:29:28
788,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.024,on,2026-02-01 08:29:30
789,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.024,on,2026-02-01 08:29:33
790,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.43,on,2026-02-01 08:29:35
791,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.438,on,2026-02-01 08:29:38
792,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.047,on,2026-02-01 08:29:41
793,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.024,on,2026-02-01 08:29:45
794,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.039,on,2026-02-01 08:29:47
795,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.089,on,2026-02-01 08:29:49
796,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.039,on,2026-02-01 08:29:51
797,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.434,on,2026-02-01 08:29:54
798,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.024,on,2026-02-01 08:29:55
799,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.012,on,2026-02-01 08:29:58
800,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.442,on,2026-02-01 08:29:58
801,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.024,on,2026-02-01 08:29:58
802,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.024,on,2026-02-01 08:30:02
803,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.434,on,2026-02-01 08:30:10
804,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.039,on,2026-02-01 08:30:11
805,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.051,on,2026-02-01 08:30:12
806,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.434,on,2026-02-01 08:30:14
807,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.031,on,2026-02-01 08:30:15
808,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.016,on,2026-02-01 08:30:16
809,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.426,on,2026-02-01 08:30:18
810,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.051,on,2026-02-01 08:30:21
811,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.434,on,2026-02-01 08:30:22
812,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.028,on,2026-02-01 08:30:24
813,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.031,on,2026-02-01 08:30:24
814,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.442,on,2026-02-01 08:30:26
815,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.02,on,2026-02-01 08:30:28
816,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.035,on,2026-02-01 08:30:30
817,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.02,on,2026-02-01 08:30:32
818,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.028,on,2026-02-01 08:30:34
819,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.062,on,2026-02-01 08:30:34
820,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.438,on,2026-02-01 08:30:37
821,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.047,on,2026-02-01 08:30:37
822,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.051,on,2026-02-01 08:30:39
823,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.054,on,2026-02-01 08:30:40
824,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.016,on,2026-02-01 08:30:41
825,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.039,on,2026-02-01 08:30:41
826,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.047,on,2026-02-01 08:30:42
827,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.012,on,2026-02-01 08:30:45
828,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.035,on,2026-02-01 08:30:45
829,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.035,on,2026-02-01 08:30:46
830,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.039,on,2026-02-01 08:30:49
831,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.077,on,2026-02-01 08:30:50
832,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.051,on,2026-02-01 08:30:52
833,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.012,on,2026-02-01 08:30:54
834,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.051,on,2026-02-01 08:30:56
835,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.028,on,2026-02-01 08:30:58
836,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.093,on,2026-02-01 08:30:59
837,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.051,on,2026-02-01 08:31:00
838,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.012,on,2026-02-01 08:31:02
839,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.047,on,2026-02-01 08:31:03
840,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.039,on,2026-02-01 08:31:03
841,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.07,on,2026-02-01 08:31:06
842,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.012,on,2026-02-01 08:31:07
843,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.028,on,2026-02-01 08:31:09
844,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.051,on,2026-02-01 08:31:10
845,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.028,on,2026-02-01 08:31:11
846,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.039,on,2026-02-01 08:31:15
847,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.07,on,2026-02-01 08:31:15
848,글루건,48:27:E2:E0:53:DC,253.0,17.0,0.008,on,2026-02-01 08:31:16
849,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.012,on,2026-02-01 08:31:21
850,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.066,on,2026-02-01 08:31:25
851,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.07,on,2026-02-01 08:31:30
852,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.016,off,2026-02-01 08:31:34
853,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.035,on,2026-02-01 08:31:38
854,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.012,off,2026-02-01 08:31:38
855,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.028,on,2026-02-01 08:31:40
856,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.012,off,2026-02-01 08:31:42
857,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.001,off,2026-02-01 08:31:42
858,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.02,off,2026-02-01 08:31:44
859,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.166,off,2026-02-01 08:31:45
860,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.02,off,2026-02-01 08:31:48
861,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.005,off,2026-02-01 08:31:51
862,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.02,off,2026-02-01 08:31:52
863,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.008,off,2026-02-01 08:31:55
864,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.005,off,2026-02-01 08:31:55
865,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.024,off,2026-02-01 08:31:59
866,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.012,off,2026-02-01 08:31:59
867,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.446,off,2026-02-01 08:32:00
868,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.02,off,2026-02-01 08:32:03
869,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.449,off,2026-02-01 08:32:04
870,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.434,off,2026-02-01 08:32:09
871,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.005,off,2026-02-01 08:32:12
872,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.457,off,2026-02-01 08:32:15
873,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.02,off,2026-02-01 08:32:15
874,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.005,off,2026-02-01 08:32:16
875,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.012,off,2026-02-01 08:32:16
876,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.016,off,2026-02-01 08:32:19
877,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.016,off,2026-02-01 08:32:19
878,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.016,off,2026-02-01 08:32:23
879,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.434,off,2026-02-01 08:32:24
880,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.024,off,2026-02-01 08:32:25
881,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.016,off,2026-02-01 08:32:26
882,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.442,off,2026-02-01 08:32:28
883,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.024,off,2026-02-01 08:32:29
884,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.453,off,2026-02-01 08:32:32
885,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.008,off,2026-02-01 08:32:33
886,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.016,off,2026-02-01 08:32:37
887,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.016,off,2026-02-01 08:32:38
888,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.02,off,2026-02-01 08:32:39
889,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.02,off,2026-02-01 08:32:41
890,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.02,off,2026-02-01 08:32:42
891,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.008,off,2026-02-01 08:32:46
892,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.024,off,2026-02-01 08:32:49
893,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.024,off,2026-02-01 08:32:53
894,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.02,off,2026-02-01 08:32:55
895,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.02,off,2026-02-01 08:32:57
896,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.008,off,2026-02-01 08:32:58
897,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.012,off,2026-02-01 08:32:59
898,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.031,on,2026-02-01 08:33:03
899,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.024,on,2026-02-01 08:33:06
900,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.446,off,2026-02-01 08:33:09
901,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.035,on,2026-02-01 08:33:11
902,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.035,on,2026-02-01 08:33:11
903,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.02,on,2026-02-01 08:33:14
904,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.016,on,2026-02-01 08:33:17
905,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.449,off,2026-02-01 08:33:20
906,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.043,on,2026-02-01 08:33:20
907,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.024,on,2026-02-01 08:33:21
908,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.446,off,2026-02-01 08:33:24
909,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.035,on,2026-02-01 08:33:24
910,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.02,on,2026-02-01 08:33:25
911,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.446,off,2026-02-01 08:33:28
912,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.012,on,2026-02-01 08:33:31
913,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.442,off,2026-02-01 08:33:33
914,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.02,on,2026-02-01 08:33:34
915,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.024,on,2026-02-01 08:33:35
916,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.066,off,2026-02-01 08:33:37
917,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.028,on,2026-02-01 08:33:38
918,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.012,on,2026-02-01 08:33:42
919,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.016,on,2026-02-01 08:33:46
920,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.077,off,2026-02-01 08:33:46
921,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.024,on,2026-02-01 08:33:49
922,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.081,off,2026-02-01 08:33:50
923,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.012,on,2026-02-01 08:33:57
924,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.054,off,2026-02-01 08:33:58
925,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.031,on,2026-02-01 08:34:00
926,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.051,off,2026-02-01 08:34:02
927,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.031,on,2026-02-01 08:34:04
928,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.097,off,2026-02-01 08:34:05
929,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.047,on,2026-02-01 08:34:06
930,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.02,on,2026-02-01 08:34:07
931,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.1,off,2026-02-01 08:34:09
932,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.039,on,2026-02-01 08:34:10
933,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.031,on,2026-02-01 08:34:11
934,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.02,on,2026-02-01 08:34:11
935,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.1,off,2026-02-01 08:34:13
936,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.02,on,2026-02-01 08:34:17
937,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.112,off,2026-02-01 08:34:19
938,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.077,off,2026-02-01 08:34:23
939,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.031,on,2026-02-01 08:34:24
940,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.058,off,2026-02-01 08:34:26
941,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.039,on,2026-02-01 08:34:28
942,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.012,on,2026-02-01 08:34:31
943,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.024,on,2026-02-01 08:34:31
944,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.035,on,2026-02-01 08:34:32
945,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.054,off,2026-02-01 08:34:36
946,노트북,F4:12:FA:9C:7F:9C,24.0,17.0,0.012,on,2026-02-01 08:34:36
947,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.016,on,2026-02-01 08:34:40
948,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.02,on,2026-02-01 08:34:40
949,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.093,off,2026-02-01 08:34:41
950,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.02,on,2026-02-01 08:34:44
951,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.028,on,2026-02-01 08:34:44
952,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.112,off,2026-02-01 08:34:45
953,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.039,on,2026-02-01 08:34:47
954,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.039,on,2026-02-01 08:34:47
955,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.074,off,2026-02-01 08:34:49
956,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.054,off,2026-02-01 08:34:52
957,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.024,on,2026-02-01 08:34:53
958,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.162,on,2026-02-01 08:34:57
959,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.005,on,2026-02-01 08:34:58
960,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.15,on,2026-02-01 08:35:01
961,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.016,on,2026-02-01 08:35:04
962,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.192,on,2026-02-01 08:35:04
963,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.028,on,2026-02-01 08:35:05
964,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.016,on,2026-02-01 08:35:07
965,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.166,on,2026-02-01 08:35:08
966,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.028,on,2026-02-01 08:35:09
967,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.012,on,2026-02-01 08:35:11
968,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.4,on,2026-02-01 08:35:12
969,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.031,on,2026-02-01 08:35:13
970,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.024,on,2026-02-01 08:35:18
971,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.077,off,2026-02-01 08:35:20
972,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.016,on,2026-02-01 08:35:21
973,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.02,on,2026-02-01 08:35:22
974,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.085,off,2026-02-01 08:35:24
975,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.035,on,2026-02-01 08:35:24
976,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.02,on,2026-02-01 08:35:26
977,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.4,on,2026-02-01 08:35:27
978,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.104,off,2026-02-01 08:35:30
979,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.024,on,2026-02-01 08:35:30
980,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.411,on,2026-02-01 08:35:31
981,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.012,on,2026-02-01 08:35:34
982,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.035,on,2026-02-01 08:35:34
983,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.407,on,2026-02-01 08:35:34
984,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.043,on,2026-02-01 08:35:37
985,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.074,off,2026-02-01 08:35:41
986,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.031,on,2026-02-01 08:35:42
987,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.085,off,2026-02-01 08:35:45
988,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.012,on,2026-02-01 08:35:45
989,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.058,on,2026-02-01 08:35:48
990,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.008,on,2026-02-01 08:35:48
991,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.077,off,2026-02-01 08:35:50
992,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.054,on,2026-02-01 08:35:51
993,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.07,off,2026-02-01 08:35:54
994,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.066,off,2026-02-01 08:35:57
995,글루건,48:27:E2:E0:53:DC,253.0,17.0,0.02,on,2026-02-01 08:35:58
996,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.054,on,2026-02-01 08:36:02
997,글루건,48:27:E2:E0:53:DC,253.0,253.0,0.012,on,2026-02-01 08:36:03
998,노트북,F4:12:FA:9C:7F:9C,253.0,253.0,0.028,on,2026-02-01 08:36:04
999,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.062,on,2026-02-01 08:36:06
1000,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.02,on,2026-02-01 08:36:07
1001,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.062,off,2026-02-01 08:36:08
1002,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.143,on,2026-02-01 08:36:09
1003,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.051,on,2026-02-01 08:36:10
1004,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.024,on,2026-02-01 08:36:12
1005,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.024,on,2026-02-01 08:36:13
1006,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.043,on,2026-02-01 08:36:13
1007,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.035,on,2026-02-01 08:36:17
1008,글루건,48:27:E2:E0:53:DC,253.0,17.0,0.028,on,2026-02-01 08:36:19
1009,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.028,on,2026-02-01 08:36:23
1010,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.028,on,2026-02-01 08:36:23
1011,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.158,on,2026-02-01 08:36:28
1012,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.123,off,2026-02-01 08:36:33
1013,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.016,on,2026-02-01 08:36:34
1014,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.058,off,2026-02-01 08:36:38
1015,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.02,on,2026-02-01 08:36:38
1016,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.407,on,2026-02-01 08:36:38
1017,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.108,off,2026-02-01 08:36:41
1018,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.012,on,2026-02-01 08:36:41
1019,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.411,on,2026-02-01 08:36:42
1020,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.031,on,2026-02-01 08:36:45
1021,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.423,on,2026-02-01 08:36:47
1022,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.035,on,2026-02-01 08:36:47
1023,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.043,on,2026-02-01 08:36:51
1024,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.058,on,2026-02-01 08:36:55
1025,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.062,off,2026-02-01 08:36:55
1026,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.016,on,2026-02-01 08:36:56
1027,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.016,on,2026-02-01 08:37:02
1028,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.054,on,2026-02-01 08:37:02
1029,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.02,on,2026-02-01 08:37:05
1030,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.051,on,2026-02-01 08:37:06
1031,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.054,on,2026-02-01 08:37:09
1032,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.039,on,2026-02-01 08:37:13
1033,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.008,on,2026-02-01 08:37:14
1034,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.0,off,2026-02-01 08:37:17
1035,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.008,on,2026-02-01 08:37:18
1036,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.008,on,2026-02-01 08:37:22
1037,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.047,on,2026-02-01 08:37:22
1038,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.016,on,2026-02-01 08:37:23
1039,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.012,on,2026-02-01 08:37:26
1040,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.043,on,2026-02-01 08:37:26
1041,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.024,on,2026-02-01 08:37:26
1042,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.005,on,2026-02-01 08:37:29
1043,중간4번,F4:12:FA:9C:7F:CC,24.0,17.0,0.039,on,2026-02-01 08:37:30
1044,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.0,off,2026-02-01 08:37:30
1045,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.0,off,2026-02-01 08:37:34
1046,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.008,on,2026-02-01 08:37:35
1047,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.008,on,2026-02-01 08:37:36
1048,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.008,on,2026-02-01 08:37:39
1049,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.008,on,2026-02-01 08:37:41
1050,충전기,F4:12:FA:9B:62:48,25.0,17.0,0.0,off,2026-02-01 08:37:43
1051,글루건,48:27:E2:E0:53:DC,24.0,17.0,0.008,on,2026-02-01 08:37:45
1052,노트북,F4:12:FA:9C:7F:9C,25.0,17.0,0.012,on,2026-02-01 08:37:45
